Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 51353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,19:00,04h 15m,344,32 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 51451,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,20:00,04h 30m,344,27 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 51051,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,21:30,04h 45m,344,33 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 9295,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,21:45,04h 30m,344,31 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 5664,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,22:15,04h 30m,344,31 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 6175,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,23:30,05h 00m,344,26 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 47144,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:30,23:59,05h 29m,581,27 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 5682,INDRA(A.C. Seater),18:45,23:00,04h 15m,416,33 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 5443,VENNELA (A.C. SLEEPER),19:00,00:45,05h 45m,676,16 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
NueGo,Electric A/C Seater (2+2),13:30,18:45,05h 15m,284,30 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
NueGo,Electric A/C Semi Sleeper (2+2),17:00,22:15,05h 15m,284,29 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
Jabbar Travels,NON AC Seater / Sleeper 2+1,19:20,01:00,05h 40m,438,22 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
JBT TRAVELS,NON A/C Sleeper (2+1),20:00,01:30,05h 30m,599,17 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
AVM Tours And Travels,Non A/C Seater / Sleeper (2+1),20:25,01:45,05h 20m,430,29 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 4947,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,16:20,03h 50m,344,28 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 24025,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:30,18:25,04h 55m,328,35 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4278,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:40,18:10,04h 30m,315,34 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 27069,METRO LUXURY A/C,14:30,18:45,04h 15m,467,24 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4282,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:50,19:05,04h 15m,315,33 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,20:00,04h 30m,342,34 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4507,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,19:55,04h 25m,344,34 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 2811,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:45,21:00,05h 15m,328,35 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 9334,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:15,19:40,03h 25m,528,41 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3978,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:20,20:20,04h 00m,344,31 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4468,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,20:55,04h 25m,344,33 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 27136,METRO LUXURY A/C,16:30,20:45,04h 15m,467,26 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4466,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,21:00,04h 15m,344,33 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3087,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:00,21:25,04h 25m,298,35 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 2745,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,21:05,04h 05m,342,33 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
TGSRTC - 9198,Rajdhani (AC Semi Sleeper 2+2),14:45,18:00,03h 15m,416,30 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),11:25,16:10,04h 45m,380,15 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
NueGo,Electric A/C Sleeper (2+1),13:50,18:30,04h 40m,204,9 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),19:05,23:40,04h 35m,336,29 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
Ranadeep Travels,A/C Seater / Sleeper (2+1),21:20,01:55,04h 35m,570,29 Seats available,N/A,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 2559,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,03:30,08h 45m,537,24 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 2674,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:30,09h 15m,537,27 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 2563,INDRA(A.C. Seater),19:30,02:15,06h 45m,552,37 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 4797,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,07:40,11h 25m,668,26 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 4972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,04:50,08h 35m,537,21 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 2573,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:00,07h 30m,702,34 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:45,04:20,07h 35m,732,21 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 4803,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,06:35,09h 50m,623,31 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 2876,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:55,04:55,08h 00m,537,29 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 37801,INDRA(A.C. Seater),21:05,05:15,08h 10m,649,31 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 4799,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:05,07:20,10h 15m,598,33 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 4805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,06:15,09h 00m,623,29 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 2545,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:15,08h 00m,569,27 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 4900,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,05:40,08h 20m,537,31 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 4813,INDRA(A.C. Seater),21:30,06:00,08h 30m,649,38 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:30,05:26,06h 56m,456,25 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,05:25,07h 25m,880,16 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
Go Tour Travels and Holidays,A/C Sleeper (2+1),22:48,05:40,06h 52m,751,16 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
NueGo,Electric A/C Semi Sleeper (2+2),22:00,06:33,08h 33m,404,23 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
Mythri Tours And Travels,A/C Sleeper (2+1),21:10,04:00,06h 50m,749,17 Seats available,N/A,Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru
APSRTC - 4403,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:15,16:50,04h 35m,313,31 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 36403,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,17:15,04h 15m,302,33 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4399,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,18:00,04h 15m,302,33 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4405,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:15,18:30,04h 15m,302,33 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 36409,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,19:15,04h 15m,302,33 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 36401,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,20:15,04h 15m,302,32 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 36431,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,23:30,04h 15m,302,33 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4409,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:15,04h 15m,302,32 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 5878,INDRA(A.C. Seater),21:15,03:10,05h 55m,365,35 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4407,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:35,04h 35m,313,33 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04:00,04h 15m,302,32 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,02:45,05h 15m,500,27 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
IVR Tours and Travels,A/C Seater / Sleeper (2+1),22:55,02:45,03h 50m,549,31 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
KKaveri Travels,A/C Sleeper (2+1),21:30,03:30,06h 00m,800,27 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,03:15,05h 15m,699,22 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,03:15,05h 25m,549,32 Seats available,N/A,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 6015,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,19:15,05h 45m,386,25 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,20:00,05h 30m,584,45 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,21:00,06h 00m,330,31 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 50013,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,21:15,05h 45m,386,25 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 6005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,22:15,05h 45m,386,26 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,02:00,05h 45m,386,29 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:45,05h 45m,386,26 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 50062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,386,26 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03:00,05h 00m,330,28 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 9253,INDRA(A.C. Seater),22:15,04:15,06h 00m,422,33 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Shiva Parvathi Tours And Travels,Non A/C Seater / Sleeper (2+1),19:00,02:00,07h 00m,500,20 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:20,02:45,07h 25m,500,31 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
S R Travels,Non A/C Seater / Sleeper (2+1),19:30,02:30,07h 00m,500,23 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Amara Tours And Travels,A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,599,26 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,03:00,07h 15m,599,21 Seats available,N/A,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 4802,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,04:50,08h 35m,623,3 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4820,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:40,08h 40m,569,6 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06:45,09h 45m,623,4 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4792,INDRA(A.C. Seater),21:02,05:10,08h 08m,698,12 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4822,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:15,08h 00m,569,10 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4812,INDRA(A.C. Seater),21:30,04:30,07h 00m,688,31 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 2552,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:53,04:40,06h 47m,569,11 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4790,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05:20,07h 20m,874,27 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:55,07h 55m,569,4 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4995,INDRA(A.C. Seater),22:15,05:05,06h 50m,688,11 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 2558,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:23,06:35,08h 12m,569,5 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 2673,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,04:55,06h 30m,569,12 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4788,STAR LINER(NON-AC SLEEPER 2+1),22:30,05:45,07h 15m,738,1 Seat available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4814,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:10,06h 40m,569,12 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 37800,INDRA(A.C. Seater),22:32,05:40,07h 08m,688,16 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:10,05:49,07h 39m,819,14 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
BSR Tours And Travels,A/C Sleeper (2+1),22:40,06:15,07h 35m,1280,12 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
LVP Travels,A/C Seater / Sleeper (2+1),21:20,05:30,08h 10m,720,22 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
NueGo,Electric A/C Semi Sleeper (2+2),22:05,06:27,08h 22m,759,8 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
Go Tour Travels and Holidays,A/C Sleeper (2+1),23:25,07:00,07h 35m,1131,6 Seats available,N/A,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 5464,SAPTAGIRI EXPRESS,12:00,18:00,06h 00m,312,44 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5460,SAPTAGIRI EXPRESS,12:30,18:30,06h 00m,312,44 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 47147,INDRA(A.C. Seater),13:00,18:15,05h 15m,506,25 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5624,Express(Non AC Seater),13:20,19:20,06h 00m,312,50 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 47236,Express Non AC Seater 2+3,14:15,19:40,05h 25m,296,28 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5490,SAPTAGIRI EXPRESS,14:45,20:45,06h 00m,312,43 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,21:00,06h 00m,426,27 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9049,Express Non AC Seater 2+3,15:20,21:40,06h 20m,333,11 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,20:45,05h 15m,426,31 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 3758,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,22:00,05h 00m,426,29 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,23:00,06h 00m,333,44 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9003,Express Non AC Seater 2+3,18:00,00:25,06h 25m,312,27 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9041,Express Non AC Seater 2+3,19:00,01:25,06h 25m,333,44 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9061,Express Non AC Seater 2+3,19:45,02:10,06h 25m,333,33 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5524,Express Non AC Seater 2+3,20:45,02:55,06h 10m,296,32 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,Electric A/C Seater (2+2),11:00,17:45,06h 45m,406,1 Seat available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,Electric A/C Seater (2+2),12:00,19:15,07h 15m,299,7 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,Electric A/C Seater (2+2),12:00,19:20,07h 20m,332,4 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),13:15,19:13,05h 58m,390,7 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,Electric A/C Seater (2+2),15:30,22:50,07h 20m,427,13 Seats available,N/A,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5808,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,02:40,08h 10m,483,29 Seats available,N/A,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,04:30,09h 20m,483,33 Seats available,N/A,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,02:45,07h 30m,503,24 Seats available,N/A,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 48590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,05:30,09h 50m,572,14 Seats available,N/A,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5964,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:00,08h 00m,451,31 Seats available,N/A,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5880,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:30,08h 30m,483,25 Seats available,N/A,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
